questionPackageUniqueID,questiionUniqueID,ReportLabel,AnswerUniqueID,AnswerSlectionValue
CLINICAL,PCR_ASSAY_NAME,PCR_ASSAY_NAME,PCR_ASSAY_NAME_HOME_BREW,HOME_BREW
CLINICAL,PCR_ASSAY_NAME,PCR_ASSAY_NAME,PCR_ASSAY_NAME_UNKNOWN,UNKNOWN
CLINICAL,PCR_ASSAY_NAME,PCR_ASSAY_NAME,PCR_ASSAY_NAME_OTHER,OTHER
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_BIOFIRE_FLIMARRAY,BIOFIRE_FLIMARRAY
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_BD_MAX_ENTERIC,BD_MAX_ENTERIC
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_DIATHERIX,DIATHERIX
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_LUMINEX,LUMINEX
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_PROGASTRO,PROGASTRO
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_MEDICAL_DIAG,MEDICAL_DIAG
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_METAMETRIX,METAMETRIX
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_NANOSPHERE,NANOSPHERE
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_SEEGENE,SEEGENE
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_STATEN_SERUM_INSTITUT,STATEN_SERUM_INSTITUT
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_HOME_BREW,HOME_BREW
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_SYBR_GREEN,SYBR_GREEN
CLINICAL,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE,PCR_SPHL_TEST_TYPE_UNKNOWN,UNKNOWN
CLINICAL,VIBRIO_ALGINOLYTICUS_IDENTIFIED,,VIBRIO_ALGINOLYTICUS_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_ALGINOLYTICUS_IDENTIFIED,,VIBRIO_ALGINOLYTICUS_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_CHOLERAE_O1_IDENTIFIED,,VIBRIO_CHOLERAE_O1_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_CHOLERAE_O1_IDENTIFIED,,VIBRIO_CHOLERAE_O1_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_CHOLERAE_O139_IDENTIFIED,,VIBRIO_CHOLERAE_O139_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_CHOLERAE_O139_IDENTIFIED,,VIBRIO_CHOLERAE_O139_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_CHOLERAE_OTHER_IDENTIFIED,,VIBRIO_CHOLERAE_OTHER_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_CHOLERAE_OTHER_IDENTIFIED,,VIBRIO_CHOLERAE_OTHER_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_CINCINNATIENSIS_IDENTIFIED,,VIBRIO_CINCINNATIENSIS_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_CINCINNATIENSIS_IDENTIFIED,,VIBRIO_CINCINNATIENSIS_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_DAMSELA_IDENTIFIED,,VIBRIO_DAMSELA_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_DAMSELA_IDENTIFIED,,VIBRIO_DAMSELA_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_FLUVIALIS_IDENTIFIED,,VIBRIO_FLUVIALIS_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_FLUVIALIS_IDENTIFIED,,VIBRIO_FLUVIALIS_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_FURNISSII_IDENTIFIED,,VIBRIO_FURNISSII_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_FURNISSII_IDENTIFIED,,VIBRIO_FURNISSII_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_HOLLISAE_IDENTIFIED,,VIBRIO_HOLLISAE_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_HOLLISAE_IDENTIFIED,,VIBRIO_HOLLISAE_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_METSCHNIKOVII_IDENTIFIED,,VIBRIO_METSCHNIKOVII_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_METSCHNIKOVII_IDENTIFIED,,VIBRIO_METSCHNIKOVII_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_MIMICUS_IDENTIFIED,,VIBRIO_MIMICUS_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_MIMICUS_IDENTIFIED,,VIBRIO_MIMICUS_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_PARAHAEMOLYTICUS_IDENTIFIED,,VIBRIO_PARAHAEMOLYTICUS_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_PARAHAEMOLYTICUS_IDENTIFIED,,VIBRIO_PARAHAEMOLYTICUS_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_VULNIFICUS_IDENTIFIED,,VIBRIO_VULNIFICUS_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_VULNIFICUS_IDENTIFIED,,VIBRIO_VULNIFICUS_IDENTIFIED_NO,NO
CLINICAL,VIBRIO_OTHER_IDENTIFIED,,VIBRIO_OTHER_IDENTIFIED_YES,YES
CLINICAL,VIBRIO_OTHER_IDENTIFIED,,VIBRIO_OTHER_IDENTIFIED_NO,NO
CLINICAL,OTHER_SPECIES_IDENTIFIED,,OTHER_SPECIES_IDENTIFIED_YES,YES
CLINICAL,OTHER_SPECIES_IDENTIFIED,,OTHER_SPECIES_IDENTIFIED_NO,NO
CLINICAL,OTHER_ORGANISM_FROM_VIBRIO,,OTHER_ORGANISM_FROM_VIBRIO_YES,YES
CLINICAL,OTHER_ORGANISM_FROM_VIBRIO,,OTHER_ORGANISM_FROM_VIBRIO_NO,NO
CLINICAL,OTHER_ORGANISM_FROM_VIBRIO,,OTHER_ORGANISM_FROM_VIBRIO_UNKNOWN,UNKNOWN
CLINICAL,VIBRIO_SPECIES_CONFIRMED,,VIBRIO_SPECIES_CONFIRMED_YES,YES
CLINICAL,VIBRIO_SPECIES_CONFIRMED,,VIBRIO_SPECIES_CONFIRMED_NO,NO
CLINICAL,VIBRIO_SPECIES_CONFIRMED,,VIBRIO_SPECIES_CONFIRMED_UNKNOWN,UNKNOWN
CLINICAL,VIBRIO_SEROTYPE,,VIBRIO_SEROTYPE_INABA,INABA
CLINICAL,VIBRIO_SEROTYPE,,VIBRIO_SEROTYPE_OGAWA,OGAWA
CLINICAL,VIBRIO_SEROTYPE,,VIBRIO_SEROTYPE_HIKOJIMA,HIKOJIMA
CLINICAL,VIBRIO_SEROTYPE,,VIBRIO_SEROTYPE_NOT_DONE,NOT_DONE
CLINICAL,VIBRIO_SEROTYPE,,VIBRIO_SEROTYPE_UNKNOWN,UNKNOWN
CLINICAL,VIBRIO_BIOTYPE,,VIBRIO_BIOTYPE_EL_TOR,EL_TOR
CLINICAL,VIBRIO_BIOTYPE,,VIBRIO_BIOTYPE_CLASSICAL,CLASSICAL
CLINICAL,VIBRIO_BIOTYPE,,VIBRIO_BIOTYPE_NOT_DONE,NOT_DONE
CLINICAL,VIBRIO_BIOTYPE,,VIBRIO_BIOTYPE_UNKNOWN,UNKNOWN
CLINICAL,VIBRIO_TOXIGENIC,,VIBRIO_TOXIGENIC_YES,YES
CLINICAL,VIBRIO_TOXIGENIC,,VIBRIO_TOXIGENIC_NO,NO
CLINICAL,VIBRIO_TOXIGENIC,,VIBRIO_TOXIGENIC_UNKNOWN,UNKNOWN
CLINICAL,DXO157,DXO157,DXO157_POSITIVE,POSITIVE
CLINICAL,DXO157,DXO157,DXO157_NEGATIVE,NEGATIVE
CLINICAL,DXO157,DXO157,DXO157_NOT_TESTED,NOT_TESTED
CLINICAL,DXO157_TEST_TYPE,DXO157_TEST_TYPE,DXO157_TEST_TYPE_BIOFIRE_FILMARRAY,BIOFIRE_FILMARRAY
CLINICAL,DXO157_TEST_TYPE,DXO157_TEST_TYPE,DXO157_TEST_TYPE_IMMUNOCARD_STAT_O157_MERIDIAN,IMMUNOCARD_STAT_O157_MERIDIAN
CLINICAL,DXO157_TEST_TYPE,DXO157_TEST_TYPE,DXO157_TEST_TYPE_DIATHERIX,DIATHERIX
CLINICAL,DXO157_TEST_TYPE,DXO157_TEST_TYPE,DXO157_TEST_TYPE_LUMINEX,LUMINEX
CLINICAL,DXO157_TEST_TYPE,DXO157_TEST_TYPE,DXO157_TEST_TYPE_METAMETRIX,METAMETRIX
CLINICAL,DXO157_TEST_TYPE,DXO157_TEST_TYPE,DXO157_TEST_TYPE_OTHER,OTHER
CLINICAL,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA_STX1,STX1
CLINICAL,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA_STX2,STX2
CLINICAL,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA_STX1_AND_STX2,STX1_AND_STX2
CLINICAL,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA_POSITIVE_UNDIFFERENTIATED,POSITIVE_UNDIFFERENTIATED
CLINICAL,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA_NEGATIVE,NEGATIVE
CLINICAL,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA,ISOLATE_BROTH_SHIGA_EIA_NOT_TESTED,NOT_TESTED
CLINICAL,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA_STX1,STX1
CLINICAL,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA_STX2,STX2
CLINICAL,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA_STX1_AND_STX2,STX1_AND_STX2
CLINICAL,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA_POSITIVE_UNDIFFERENTIATED,POSITIVE_UNDIFFERENTIATED
CLINICAL,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA_NEGATIVE,NEGATIVE
CLINICAL,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA,MDH_LAB_ISOLATE_BROTH_SHIGA_EIA_NOT_TESTED,NOT_TESTED
CLINICAL,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB_STX1,STX1
CLINICAL,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB_STX2,STX2
CLINICAL,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB_STX1_AND_STX2,STX1_AND_STX2
CLINICAL,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB_POSITIVE_UNDIFFERENTIATED,POSITIVE_UNDIFFERENTIATED
CLINICAL,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB_POSITIVE,POSITIVE
CLINICAL,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB_NEGATIVE,NEGATIVE
CLINICAL,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB_NOT_TESTED,NOT_TESTED
CLINICAL,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB_VIBRIOS,VIBRIOS
CLINICAL,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB_V_CHOLERAE,V_CHOLERAE
CLINICAL,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB,ECOLI_LAB_PCR_CLINICAL_LAB_VIBRIOSV_CHOLERAE,VIBRIOSV_CHOLERAE
CLINICAL,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB_STX1,STX1
CLINICAL,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB_STX2,STX2
CLINICAL,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB_STX1_AND_STX2,STX1_AND_STX2
CLINICAL,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB_POSITIVE_UNDIFFERENTIATED,POSITIVE_UNDIFFERENTIATED
CLINICAL,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB_POSITIVE,POSITIVE
CLINICAL,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB_NEGATIVE,NEGATIVE
CLINICAL,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB,ECOLI_LAB_PCR_MDH_LAB_NOT_TESTED,NOT_TESTED
CLINICAL,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC_STX1,STX1
CLINICAL,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC_STX2,STX2
CLINICAL,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC_STX1_AND_STX2,STX1_AND_STX2
CLINICAL,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC_POSITIVE_UNDIFFERENTIATED,POSITIVE_UNDIFFERENTIATED
CLINICAL,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC_NEGATIVE,NEGATIVE
CLINICAL,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC,ECOLI_LAB_PCR_CDC_NOT_TESTED,NOT_TESTED
CLINICAL,ECOLI_PATHOGEN_IDENTIFIED,ECOLI_PATHOGEN_IDENTIFIED,ECOLI_PATHOGEN_IDENTIFIED_YES,YES
CLINICAL,ECOLI_PATHOGEN_IDENTIFIED,ECOLI_PATHOGEN_IDENTIFIED,ECOLI_PATHOGEN_IDENTIFIED_NO,NO
CLINICAL,ECOLI_PATHOGEN_IDENTIFIED,ECOLI_PATHOGEN_IDENTIFIED,ECOLI_PATHOGEN_IDENTIFIED_UNKNOWN,UNKNOWN
CLINICAL,ECOLI_PATHOGEN_IDENTIFIED,ECOLI_PATHOGEN_IDENTIFIED,ECOLI_PATHOGEN_IDENTIFIED_NOT_TESTED,NOT_TESTED
CLINICAL,ISOLATE_H7_ANTIGEN_POSITIVE,ISOLATE_H7_ANTIGEN_POSITIVE,ISOLATE_H7_ANTIGEN_POSITIVE_YES,YES
CLINICAL,ISOLATE_H7_ANTIGEN_POSITIVE,ISOLATE_H7_ANTIGEN_POSITIVE,ISOLATE_H7_ANTIGEN_POSITIVE_NO,NO
CLINICAL,ISOLATE_H7_ANTIGEN_POSITIVE,ISOLATE_H7_ANTIGEN_POSITIVE,ISOLATE_H7_ANTIGEN_POSITIVE_UNKNOWN,UNKNOWN
CLINICAL,ISOLATE_NON_MOTILE,ISOLATE_NON_MOTILE,ISOLATE_NON_MOTILE_YES,YES
CLINICAL,ISOLATE_NON_MOTILE,ISOLATE_NON_MOTILE,ISOLATE_NON_MOTILE_NO,NO
CLINICAL,ISOLATE_NON_MOTILE,ISOLATE_NON_MOTILE,ISOLATE_NON_MOTILE_UNKNOWN,UNKNOWN
CLINICAL,IS_EPEC_TYPICAL,,IS_EPEC_TYPICAL_YES,YES
CLINICAL,IS_EPEC_TYPICAL,,IS_EPEC_TYPICAL_NO,NO
CLINICAL,IS_EPEC_TYPICAL,,IS_EPEC_TYPICAL_PENDING,PENDING
CLINICAL,BFP_RESULT,,BFP_RESULT_POSITIVE,POSITIVE
CLINICAL,BFP_RESULT,,BFP_RESULT_NEGATIVE,NEGATIVE
CLINICAL,BFP_RESULT,,BFP_RESULT_PENDING,PENDING
CLINICAL,EAE_RESULT,,EAE_RESULT_POSITIVE,POSITIVE
CLINICAL,EAE_RESULT,,EAE_RESULT_NEGATIVE,NEGATIVE
CLINICAL,EAE_RESULT,,EAE_RESULT_PENDING,PENDING
CLINICAL,LT_RESULT,,LT_RESULT_POSITIVE,POSITIVE
CLINICAL,LT_RESULT,,LT_RESULT_NEGATIVE,NEGATIVE
CLINICAL,LT_RESULT,,LT_RESULT_PENDING,PENDING
CLINICAL,ST_RESULT,,ST_RESULT_POSITIVE,POSITIVE
CLINICAL,ST_RESULT,,ST_RESULT_NEGATIVE,NEGATIVE
CLINICAL,ST_RESULT,,ST_RESULT_PENDING,PENDING
CLINICAL,EAGG_RESULT,,EAGG_RESULT_POSITIVE,POSITIVE
CLINICAL,EAGG_RESULT,,EAGG_RESULT_NEGATIVE,NEGATIVE
CLINICAL,EAGG_RESULT,,EAGG_RESULT_PENDING,PENDING
CLINICAL,IPAH_RESULT,,IPAH_RESULT_POSITIVE,POSITIVE
CLINICAL,IPAH_RESULT,,IPAH_RESULT_NEGATIVE,NEGATIVE
CLINICAL,IPAH_RESULT,,IPAH_RESULT_PENDING,PENDING
CLINICAL,ISOLATE_O157_POSITIVE,ISOLATE_O157_POSITIVE,ISOLATE_O157_POSITIVE_YES,YES
CLINICAL,ISOLATE_O157_POSITIVE,ISOLATE_O157_POSITIVE,ISOLATE_O157_POSITIVE_NO,NO
CLINICAL,ISOLATE_O157_POSITIVE,ISOLATE_O157_POSITIVE,ISOLATE_O157_POSITIVE_UNKNOWN,UNKNOWN
CLINICAL,ISOLATE_O157_POSITIVE,ISOLATE_O157_POSITIVE,ISOLATE_O157_POSITIVE_NOT_TESTED,NOT_TESTED
CLINICAL,ECOLI_SHIGA_TOXIN_PRODUCING,ECOLI_SHIGA_TOXIN_PRODUCING,ECOLI_SHIGA_TOXIN_PRODUCING_YES,YES
CLINICAL,ECOLI_SHIGA_TOXIN_PRODUCING,ECOLI_SHIGA_TOXIN_PRODUCING,ECOLI_SHIGA_TOXIN_PRODUCING_NO,NO
CLINICAL,ECOLI_SHIGA_TOXIN_PRODUCING,ECOLI_SHIGA_TOXIN_PRODUCING,ECOLI_SHIGA_TOXIN_PRODUCING_UNKNOWN,UNKNOWN
CLINICAL,ECOLI_SHIGA_TOXIN_PRODUCING,ECOLI_SHIGA_TOXIN_PRODUCING,ECOLI_SHIGA_TOXIN_PRODUCING_NOT_TESTED,NOT_TESTED
CLINICAL,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT_STX1,STX1
CLINICAL,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT_STX2,STX2
CLINICAL,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT_STX1_AND_STX2,STX1_AND_STX2
CLINICAL,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT_POSITIVE_UNDIFFERENTIATED,POSITIVE_UNDIFFERENTIATED
CLINICAL,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT_NEGATIVE,NEGATIVE
CLINICAL,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT,ECOLI_CDC_SHIGA_TOXIN_RESULT_NOT_TESTED,NOT_TESTED
CLINICAL,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT,CLINICAL_SHIGA_TOXIN_RESULT,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT_STX1,STX1
CLINICAL,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT,CLINICAL_SHIGA_TOXIN_RESULT,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT_STX2,STX2
CLINICAL,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT,CLINICAL_SHIGA_TOXIN_RESULT,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT_STX1_AND_STX2,STX1_AND_STX2
CLINICAL,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT,CLINICAL_SHIGA_TOXIN_RESULT,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT_POSITIVE_UNDIFFERENTIATED,POSITIVE_UNDIFFERENTIATED
CLINICAL,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT,CLINICAL_SHIGA_TOXIN_RESULT,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT_NEGATIVE,NEGATIVE
CLINICAL,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT,CLINICAL_SHIGA_TOXIN_RESULT,ECOLI_CLINICAL_SHIGA_TOXIN_RESULT_NOT_TESTED,NOT_TESTED
CLINICAL,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT_STX1,STX1
CLINICAL,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT_STX2,STX2
CLINICAL,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT_STX1_AND_STX2,STX1_AND_STX2
CLINICAL,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT_POSITIVE_UNDIFFERENTIATED,POSITIVE_UNDIFFERENTIATED
CLINICAL,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT_NEGATIVE,NEGATIVE
CLINICAL,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT,ECOLI_STATE_SHIGA_TOXIN_RESULT_NOT_TESTED,NOT_TESTED
CLINICAL,BLOOD_SMEAR_MICROANGIOPATHIC_CHANGES,,BLOOD_SMEAR_MICROANGIOPATHIC_CHANGES_YES,YES
CLINICAL,BLOOD_SMEAR_MICROANGIOPATHIC_CHANGES,,BLOOD_SMEAR_MICROANGIOPATHIC_CHANGES_NO,NO
CLINICAL,BLOOD_SMEAR_MICROANGIOPATHIC_CHANGES,,BLOOD_SMEAR_MICROANGIOPATHIC_CHANGES_UNKNOWN,UNKNOWN
CLINICAL,BLOOD_URINE_DIPSTICK,,BLOOD_URINE_DIPSTICK_YES,YES
CLINICAL,BLOOD_URINE_DIPSTICK,,BLOOD_URINE_DIPSTICK_NO,NO
CLINICAL,BLOOD_URINE_DIPSTICK,,BLOOD_URINE_DIPSTICK_UNKNOWN,UNKNOWN
CLINICAL,PROTEIN_URINE_DIPSTICK,,PROTEIN_URINE_DIPSTICK_YES,YES
CLINICAL,PROTEIN_URINE_DIPSTICK,,PROTEIN_URINE_DIPSTICK_NO,NO
CLINICAL,PROTEIN_URINE_DIPSTICK,,PROTEIN_URINE_DIPSTICK_UNKNOWN,UNKNOWN
CLINICAL,RBC_URINE,,RBC_URINE_YES,YES
CLINICAL,RBC_URINE,,RBC_URINE_NO,NO
CLINICAL,RBC_URINE,,RBC_URINE_UNKNOWN,UNKNOWN
CLINICAL,PATIENT_BLOOD_TYPE,,PATIENT_BLOOD_TYPE_O_P,O_P
CLINICAL,PATIENT_BLOOD_TYPE,,PATIENT_BLOOD_TYPE_AP,AP
CLINICAL,PATIENT_BLOOD_TYPE,,PATIENT_BLOOD_TYPE_BP,BP
CLINICAL,PATIENT_BLOOD_TYPE,,PATIENT_BLOOD_TYPE_ABP,ABP
CLINICAL,PATIENT_BLOOD_TYPE,,PATIENT_BLOOD_TYPE_ON,ON
CLINICAL,PATIENT_BLOOD_TYPE,,PATIENT_BLOOD_TYPE_AN,AN
CLINICAL,PATIENT_BLOOD_TYPE,,PATIENT_BLOOD_TYPE_BN,BN
CLINICAL,PATIENT_BLOOD_TYPE,,PATIENT_BLOOD_TYPE_ABN,ABN
CLINICAL,PATIENT_BLOOD_TYPE,,PATIENT_BLOOD_TYPE_OTHER,OTHER
CLINICAL,PATIENT_BLOOD_TYPE,,PATIENT_BLOOD_TYPE_UNKNOWN,UNKNOWN
CLINICAL,STOOL_SPECIMEN_COLLECTED,,STOOL_SPECIMEN_COLLECTED_YES,YES
CLINICAL,STOOL_SPECIMEN_COLLECTED,,STOOL_SPECIMEN_COLLECTED_NO,NO
CLINICAL,STOOL_SPECIMEN_COLLECTED,,STOOL_SPECIMEN_COLLECTED_UNKNOWN,UNKNOWN
CLINICAL,STOOL_TESTED_SHIGA,,STOOL_TESTED_SHIGA_YES,YES
CLINICAL,STOOL_TESTED_SHIGA,,STOOL_TESTED_SHIGA_NO,NO
CLINICAL,STOOL_TESTED_SHIGA,,STOOL_TESTED_SHIGA_UNKNOWN,UNKNOWN
CLINICAL,ECOLI_CULTURE_0157,,ECOLI_CULTURE_0157_YES,YES
CLINICAL,ECOLI_CULTURE_0157,,ECOLI_CULTURE_0157_NO,NO
